# Battleship Game Analysis Results
# Generated: 2025-10-23 13:34:32
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
77126,99,53,57,Random Target Player
77127,83,60,100,Random Target Player
77128,100,79,48,Spaced Random Player
77129,94,69,51,Spaced Random Player
77130,94,48,38,Spaced Random Player
77131,94,97,61,Spaced Random Player
77132,93,47,58,Random Target Player
77133,87,49,30,Spaced Random Player
77134,100,48,89,Random Target Player
77135,89,62,59,Spaced Random Player
77136,88,45,47,Random Target Player
77137,99,47,60,Random Target Player
77138,99,86,55,Spaced Random Player
77139,98,63,75,Random Target Player
77140,98,63,63,Tie
77141,98,51,56,Random Target Player
77142,98,51,51,Tie
77143,90,39,55,Random Target Player
77144,100,79,56,Spaced Random Player
77145,100,83,50,Spaced Random Player
77146,98,61,39,Spaced Random Player
77147,91,53,43,Spaced Random Player
77148,98,45,48,Random Target Player
77149,98,80,57,Spaced Random Player
77150,98,68,56,Spaced Random Player
77151,97,63,46,Spaced Random Player
77152,89,74,64,Spaced Random Player
77153,99,59,34,Spaced Random Player
77154,100,39,57,Random Target Player
77155,99,89,60,Spaced Random Player
77156,99,47,58,Random Target Player
77157,100,40,61,Random Target Player
77158,100,48,54,Random Target Player
77159,96,56,44,Spaced Random Player
77160,96,65,28,Spaced Random Player
77161,100,70,64,Spaced Random Player
77162,99,56,46,Spaced Random Player
77163,97,94,100,Random Target Player
77164,100,54,66,Random Target Player
77165,94,64,57,Spaced Random Player
77166,93,43,49,Random Target Player
77167,96,48,51,Random Target Player
77168,100,78,65,Spaced Random Player
77169,96,70,55,Spaced Random Player
77170,89,74,57,Spaced Random Player
77171,95,76,63,Spaced Random Player
77172,96,68,63,Spaced Random Player
77173,95,69,64,Spaced Random Player
77174,98,63,49,Spaced Random Player
77175,100,67,62,Spaced Random Player
77176,98,47,40,Spaced Random Player
77177,99,45,70,Random Target Player
77178,100,54,44,Spaced Random Player
77179,98,80,54,Spaced Random Player
77180,98,38,74,Random Target Player
77181,100,56,52,Spaced Random Player
77182,100,83,56,Spaced Random Player
77183,97,66,53,Spaced Random Player
77184,95,50,60,Random Target Player
77185,95,44,59,Random Target Player
77186,97,84,60,Spaced Random Player
77187,100,54,44,Spaced Random Player
77188,94,45,55,Random Target Player
77189,98,59,53,Spaced Random Player
77190,99,81,52,Spaced Random Player
77191,97,39,53,Random Target Player
77192,94,98,57,Spaced Random Player
77193,91,74,50,Spaced Random Player
77194,96,85,56,Spaced Random Player
77195,100,83,39,Spaced Random Player
77196,87,53,48,Spaced Random Player
77197,100,63,58,Spaced Random Player
77198,98,75,52,Spaced Random Player
77199,93,87,51,Spaced Random Player
77200,91,57,36,Spaced Random Player
77201,98,41,59,Random Target Player
77202,91,49,80,Random Target Player
77203,97,80,72,Spaced Random Player
77204,98,65,62,Spaced Random Player
77205,96,73,48,Spaced Random Player
77206,92,75,46,Spaced Random Player
77207,94,61,56,Spaced Random Player
77208,100,62,65,Random Target Player
77209,88,95,84,Spaced Random Player
77210,98,70,53,Spaced Random Player
77211,99,66,38,Spaced Random Player
77212,84,66,93,Random Target Player
77213,80,63,50,Spaced Random Player
77214,99,57,39,Spaced Random Player
77215,96,65,97,Random Target Player
77216,94,47,32,Spaced Random Player
77217,96,45,53,Random Target Player
77218,98,77,58,Spaced Random Player
77219,94,81,49,Spaced Random Player
77220,97,59,59,Tie
77221,99,70,58,Spaced Random Player
77222,99,83,58,Spaced Random Player
77223,100,96,50,Spaced Random Player
77224,94,69,56,Spaced Random Player
77225,87,78,64,Spaced Random Player
77226,94,58,55,Spaced Random Player
77227,100,87,29,Spaced Random Player
77228,98,84,63,Spaced Random Player
77229,92,77,73,Spaced Random Player
77230,100,61,56,Spaced Random Player
77231,91,93,57,Spaced Random Player
77232,97,39,49,Random Target Player
77233,89,71,60,Spaced Random Player
77234,99,49,48,Spaced Random Player
77235,99,86,62,Spaced Random Player
77236,100,55,63,Random Target Player
77237,95,80,39,Spaced Random Player
77238,99,61,53,Spaced Random Player
77239,99,49,65,Random Target Player
77240,94,68,92,Random Target Player
77241,100,33,64,Random Target Player
77242,94,75,64,Spaced Random Player
77243,96,88,97,Random Target Player
77244,93,68,42,Spaced Random Player
77245,100,83,32,Spaced Random Player
77246,99,58,55,Spaced Random Player
77247,94,74,32,Spaced Random Player
77248,100,72,88,Random Target Player
77249,98,60,64,Random Target Player
77250,99,43,51,Random Target Player
77251,99,59,55,Spaced Random Player
77252,100,63,59,Spaced Random Player
77253,99,37,46,Random Target Player
77254,95,76,71,Spaced Random Player
77255,96,59,55,Spaced Random Player
77256,100,58,54,Spaced Random Player
77257,84,73,76,Random Target Player
77258,100,72,65,Spaced Random Player
77259,94,87,42,Spaced Random Player
77260,100,65,66,Random Target Player
77261,98,50,74,Random Target Player
77262,95,68,66,Spaced Random Player
77263,100,65,56,Spaced Random Player
77264,99,52,59,Random Target Player
77265,96,84,62,Spaced Random Player
77266,98,80,53,Spaced Random Player
77267,93,47,58,Random Target Player
77268,99,60,76,Random Target Player
77269,97,42,48,Random Target Player
77270,91,48,46,Spaced Random Player
77271,93,93,61,Spaced Random Player
77272,100,60,58,Spaced Random Player
77273,100,97,52,Spaced Random Player
77274,99,71,39,Spaced Random Player
77275,99,66,36,Spaced Random Player
77276,97,37,69,Random Target Player
77277,100,87,60,Spaced Random Player
77278,96,65,65,Tie
77279,96,56,63,Random Target Player
77280,98,80,62,Spaced Random Player
77281,90,88,45,Spaced Random Player
77282,88,75,60,Spaced Random Player
77283,97,95,53,Spaced Random Player
77284,99,91,85,Spaced Random Player
77285,100,79,49,Spaced Random Player
77286,97,42,40,Spaced Random Player
77287,88,53,97,Random Target Player
77288,100,100,27,Spaced Random Player
77289,99,63,54,Spaced Random Player
77290,98,86,63,Spaced Random Player
77291,95,46,80,Random Target Player
77292,88,64,56,Spaced Random Player
77293,99,46,60,Random Target Player
77294,97,60,47,Spaced Random Player
77295,94,83,54,Spaced Random Player
77296,90,80,65,Spaced Random Player
77297,93,42,52,Random Target Player
77298,94,47,56,Random Target Player
77299,96,64,45,Spaced Random Player
77300,100,55,47,Spaced Random Player
77301,99,61,59,Spaced Random Player
77302,100,89,61,Spaced Random Player
77303,99,67,95,Random Target Player
77304,95,41,61,Random Target Player
77305,94,47,60,Random Target Player
77306,98,95,99,Random Target Player
77307,100,33,87,Random Target Player
77308,99,54,84,Random Target Player
77309,84,49,54,Random Target Player
77310,96,80,41,Spaced Random Player
77311,93,65,39,Spaced Random Player
77312,99,56,65,Random Target Player
77313,99,71,63,Spaced Random Player
77314,100,92,58,Spaced Random Player
77315,96,74,66,Spaced Random Player
77316,93,96,55,Spaced Random Player
77317,89,43,43,Tie
77318,100,72,41,Spaced Random Player
77319,98,40,50,Random Target Player
77320,100,47,48,Random Target Player
77321,98,83,64,Spaced Random Player
77322,90,66,58,Spaced Random Player
77323,92,36,91,Random Target Player
77324,99,70,51,Spaced Random Player
77325,96,68,61,Spaced Random Player
77326,100,67,90,Random Target Player
77327,100,63,59,Spaced Random Player
77328,90,50,61,Random Target Player
77329,94,57,59,Random Target Player
77330,91,75,57,Spaced Random Player
77331,95,45,53,Random Target Player
77332,95,82,35,Spaced Random Player
77333,96,81,57,Spaced Random Player
77334,100,92,51,Spaced Random Player
77335,89,76,90,Random Target Player
77336,98,75,59,Spaced Random Player
77337,95,46,54,Random Target Player
77338,100,60,54,Spaced Random Player
77339,99,73,58,Spaced Random Player
77340,96,53,62,Random Target Player
77341,100,96,62,Spaced Random Player
77342,100,67,55,Spaced Random Player
77343,94,39,67,Random Target Player
77344,93,77,50,Spaced Random Player
77345,86,85,89,Random Target Player
77346,92,63,45,Spaced Random Player
77347,98,85,63,Spaced Random Player
77348,94,67,64,Spaced Random Player
77349,99,44,73,Random Target Player
77350,94,86,100,Random Target Player
77351,100,37,60,Random Target Player
77352,100,93,62,Spaced Random Player
77353,94,54,55,Random Target Player
77354,87,90,47,Spaced Random Player
77355,100,57,58,Random Target Player
77356,100,52,42,Spaced Random Player
77357,97,70,57,Spaced Random Player
77358,99,77,65,Spaced Random Player
77359,94,55,54,Spaced Random Player
77360,98,54,43,Spaced Random Player
77361,98,94,75,Spaced Random Player
77362,96,47,44,Spaced Random Player
77363,93,91,39,Spaced Random Player
77364,95,81,63,Spaced Random Player
77365,96,64,51,Spaced Random Player
77366,100,50,44,Spaced Random Player
77367,100,52,36,Spaced Random Player
77368,95,41,64,Random Target Player
77369,98,98,86,Spaced Random Player
77370,90,52,42,Spaced Random Player
77371,100,57,58,Random Target Player
77372,94,84,60,Spaced Random Player
77373,92,54,54,Tie
77374,90,89,98,Random Target Player
77375,95,71,40,Spaced Random Player
77376,100,61,74,Random Target Player
77377,97,38,55,Random Target Player
77378,94,75,43,Spaced Random Player
77379,100,45,54,Random Target Player
77380,87,72,54,Spaced Random Player
77381,100,80,50,Spaced Random Player
77382,92,88,54,Spaced Random Player
77383,100,85,50,Spaced Random Player
77384,93,81,53,Spaced Random Player
77385,100,70,60,Spaced Random Player
77386,98,75,81,Random Target Player
77387,99,65,52,Spaced Random Player
77388,96,36,56,Random Target Player
77389,98,49,40,Spaced Random Player
77390,98,84,56,Spaced Random Player
77391,97,56,40,Spaced Random Player
77392,94,43,55,Random Target Player
77393,93,69,54,Spaced Random Player
77394,91,56,40,Spaced Random Player
77395,100,59,61,Random Target Player
77396,93,78,60,Spaced Random Player
77397,94,92,64,Spaced Random Player
77398,96,59,57,Spaced Random Player
77399,90,60,64,Random Target Player
77400,97,86,52,Spaced Random Player
77401,89,76,63,Spaced Random Player
77402,97,56,40,Spaced Random Player
77403,91,76,63,Spaced Random Player
77404,99,81,49,Spaced Random Player
77405,96,59,62,Random Target Player
77406,98,56,54,Spaced Random Player
77407,99,73,59,Spaced Random Player
77408,98,58,99,Random Target Player
77409,79,65,57,Spaced Random Player
77410,93,56,47,Spaced Random Player
77411,99,48,65,Random Target Player
77412,98,52,53,Random Target Player
77413,95,57,58,Random Target Player
77414,98,44,55,Random Target Player
77415,96,45,54,Random Target Player
77416,97,90,45,Spaced Random Player
77417,100,57,80,Random Target Player
77418,99,48,55,Random Target Player
77419,88,81,40,Spaced Random Player
77420,92,92,62,Spaced Random Player
77421,95,66,53,Spaced Random Player
77422,100,62,42,Spaced Random Player
77423,98,78,45,Spaced Random Player
77424,100,60,48,Spaced Random Player
77425,89,75,54,Spaced Random Player
77426,91,54,51,Spaced Random Player
77427,99,82,52,Spaced Random Player
77428,98,87,53,Spaced Random Player
77429,97,79,48,Spaced Random Player
77430,100,61,55,Spaced Random Player
77431,96,49,58,Random Target Player
77432,95,67,52,Spaced Random Player
77433,100,43,63,Random Target Player
77434,93,45,69,Random Target Player
77435,97,59,46,Spaced Random Player
77436,98,53,81,Random Target Player
77437,96,82,49,Spaced Random Player
77438,95,68,90,Random Target Player
77439,98,74,39,Spaced Random Player
77440,98,38,64,Random Target Player
77441,95,63,50,Spaced Random Player
77442,96,54,61,Random Target Player
77443,100,51,55,Random Target Player
77444,91,83,97,Random Target Player
77445,100,84,63,Spaced Random Player
77446,99,88,50,Spaced Random Player
77447,94,39,59,Random Target Player
77448,97,60,31,Spaced Random Player
77449,98,41,39,Spaced Random Player
77450,100,66,61,Spaced Random Player
77451,92,59,97,Random Target Player
77452,90,40,66,Random Target Player
77453,99,40,58,Random Target Player
77454,94,72,59,Spaced Random Player
77455,96,71,56,Spaced Random Player
77456,97,59,47,Spaced Random Player
77457,94,92,60,Spaced Random Player
77458,95,76,36,Spaced Random Player
77459,97,73,60,Spaced Random Player
77460,100,79,64,Spaced Random Player
77461,92,68,31,Spaced Random Player
77462,95,46,62,Random Target Player
77463,92,65,58,Spaced Random Player
77464,95,68,46,Spaced Random Player
77465,100,51,80,Random Target Player
77466,94,72,59,Spaced Random Player
77467,99,73,44,Spaced Random Player
77468,96,45,60,Random Target Player
77469,91,70,43,Spaced Random Player
77470,95,54,53,Spaced Random Player
77471,100,40,54,Random Target Player
77472,97,47,56,Random Target Player
77473,86,52,52,Tie
77474,98,76,45,Spaced Random Player
77475,100,67,55,Spaced Random Player
77476,82,69,65,Spaced Random Player
77477,94,67,53,Spaced Random Player
77478,82,44,75,Random Target Player
77479,82,96,63,Spaced Random Player
77480,99,78,49,Spaced Random Player
77481,97,52,94,Random Target Player
77482,98,68,42,Spaced Random Player
77483,100,67,60,Spaced Random Player
77484,99,94,45,Spaced Random Player
77485,92,76,92,Random Target Player
77486,100,66,62,Spaced Random Player
77487,99,60,63,Random Target Player
77488,99,66,44,Spaced Random Player
77489,94,63,69,Random Target Player
77490,91,95,38,Spaced Random Player
77491,100,42,64,Random Target Player
77492,98,86,41,Spaced Random Player
77493,99,50,53,Random Target Player
77494,100,58,61,Random Target Player
77495,84,74,63,Spaced Random Player
77496,95,74,47,Spaced Random Player
77497,82,67,58,Spaced Random Player
77498,97,68,56,Spaced Random Player
77499,99,78,61,Spaced Random Player
77500,100,34,46,Random Target Player
77501,97,93,92,Spaced Random Player
77502,99,92,54,Spaced Random Player
77503,95,54,67,Random Target Player
77504,90,46,56,Random Target Player
77505,97,98,59,Spaced Random Player
77506,76,72,57,Spaced Random Player
77507,98,49,83,Random Target Player
77508,97,64,60,Spaced Random Player
77509,96,42,58,Random Target Player
77510,90,84,54,Spaced Random Player
77511,99,78,54,Spaced Random Player
77512,100,61,56,Spaced Random Player
77513,97,65,82,Random Target Player
77514,81,56,61,Random Target Player
77515,92,94,44,Spaced Random Player
77516,98,54,60,Random Target Player
77517,99,67,67,Tie
77518,96,64,59,Spaced Random Player
77519,100,73,78,Random Target Player
77520,100,79,85,Random Target Player
77521,99,100,58,Spaced Random Player
77522,91,76,49,Spaced Random Player
77523,99,79,90,Random Target Player
77524,98,57,56,Spaced Random Player
77525,99,98,53,Spaced Random Player
77526,100,52,69,Random Target Player
77527,98,63,61,Spaced Random Player
77528,93,87,58,Spaced Random Player
77529,90,48,65,Random Target Player
77530,89,63,63,Tie
77531,98,57,56,Spaced Random Player
77532,100,74,66,Spaced Random Player
77533,100,88,65,Spaced Random Player
77534,94,91,61,Spaced Random Player
77535,99,46,55,Random Target Player
77536,99,58,35,Spaced Random Player
77537,100,75,45,Spaced Random Player
77538,100,99,53,Spaced Random Player
77539,89,69,50,Spaced Random Player
77540,96,39,48,Random Target Player
77541,92,59,64,Random Target Player
77542,100,45,42,Spaced Random Player
77543,99,35,52,Random Target Player
77544,91,95,96,Random Player
77545,96,56,90,Random Target Player
77546,90,91,65,Spaced Random Player
77547,88,79,55,Spaced Random Player
77548,99,91,57,Spaced Random Player
77549,92,91,94,Random Target Player
77550,99,76,52,Spaced Random Player
77551,85,70,55,Spaced Random Player
77552,97,100,50,Spaced Random Player
77553,96,38,47,Random Target Player
77554,91,69,53,Spaced Random Player
77555,96,78,50,Spaced Random Player
77556,96,94,48,Spaced Random Player
77557,93,47,87,Random Target Player
77558,97,60,57,Spaced Random Player
77559,97,43,62,Random Target Player
77560,91,42,52,Random Target Player
77561,99,72,63,Spaced Random Player
77562,97,81,79,Spaced Random Player
77563,84,78,56,Spaced Random Player
77564,91,69,51,Spaced Random Player
77565,97,76,54,Spaced Random Player
77566,100,77,63,Spaced Random Player
77567,98,49,56,Random Target Player
77568,90,69,57,Spaced Random Player
77569,98,54,59,Random Target Player
77570,95,59,59,Tie
77571,99,40,35,Spaced Random Player
77572,99,71,61,Spaced Random Player
77573,100,75,60,Spaced Random Player
77574,88,75,34,Spaced Random Player
77575,99,57,47,Spaced Random Player
77576,88,99,65,Spaced Random Player
77577,96,74,50,Spaced Random Player
77578,96,61,64,Random Target Player
77579,99,62,40,Spaced Random Player
77580,94,86,61,Spaced Random Player
77581,78,71,50,Spaced Random Player
77582,84,70,59,Spaced Random Player
77583,100,52,60,Random Target Player
77584,100,68,54,Spaced Random Player
77585,99,44,46,Random Target Player
77586,100,56,56,Tie
77587,99,84,52,Spaced Random Player
77588,93,67,60,Spaced Random Player
77589,100,55,70,Random Target Player
77590,98,75,58,Spaced Random Player
77591,99,46,52,Random Target Player
77592,94,50,59,Random Target Player
77593,99,73,78,Random Target Player
77594,98,56,42,Spaced Random Player
77595,90,50,40,Spaced Random Player
77596,93,72,49,Spaced Random Player
77597,96,82,99,Random Target Player
77598,100,43,53,Random Target Player
77599,100,67,63,Spaced Random Player
77600,96,79,57,Spaced Random Player
77601,94,49,63,Random Target Player
77602,99,60,59,Spaced Random Player
77603,95,30,45,Random Target Player
77604,93,96,56,Spaced Random Player
77605,95,92,96,Random Target Player
77606,97,80,51,Spaced Random Player
77607,99,66,59,Spaced Random Player
77608,95,50,65,Random Target Player
77609,89,64,65,Random Target Player
77610,93,77,52,Spaced Random Player
77611,99,97,51,Spaced Random Player
77612,96,62,47,Spaced Random Player
77613,96,46,55,Random Target Player
77614,97,41,53,Random Target Player
77615,98,88,49,Spaced Random Player
77616,100,77,65,Spaced Random Player
77617,90,54,58,Random Target Player
77618,96,56,60,Random Target Player
77619,100,29,60,Random Target Player
77620,98,58,44,Spaced Random Player
77621,99,92,86,Spaced Random Player
77622,97,87,52,Spaced Random Player
77623,100,46,64,Random Target Player
77624,90,45,41,Spaced Random Player
77625,100,70,57,Spaced Random Player
77626,97,52,92,Random Target Player
77627,100,81,59,Spaced Random Player
77628,90,64,83,Random Target Player
77629,98,71,51,Spaced Random Player
77630,91,63,94,Random Target Player
77631,79,75,68,Spaced Random Player
77632,94,88,45,Spaced Random Player
77633,84,80,59,Spaced Random Player
77634,97,37,42,Random Target Player
77635,98,74,54,Spaced Random Player
77636,95,74,50,Spaced Random Player
77637,90,38,43,Random Target Player
77638,95,79,62,Spaced Random Player
77639,93,75,45,Spaced Random Player
77640,90,65,84,Random Target Player
77641,96,59,52,Spaced Random Player
77642,90,83,52,Spaced Random Player
77643,99,51,44,Spaced Random Player
77644,96,70,55,Spaced Random Player
77645,98,82,63,Spaced Random Player
77646,95,83,56,Spaced Random Player
77647,97,70,49,Spaced Random Player
77648,90,58,82,Random Target Player
77649,86,61,92,Random Target Player
77650,100,55,59,Random Target Player
77651,92,66,54,Spaced Random Player
77652,92,50,65,Random Target Player
77653,100,63,59,Spaced Random Player
77654,96,65,47,Spaced Random Player
77655,99,66,41,Spaced Random Player
77656,98,87,51,Spaced Random Player
77657,94,70,62,Spaced Random Player
77658,90,73,47,Spaced Random Player
77659,85,97,58,Spaced Random Player
77660,100,63,63,Tie
77661,97,60,65,Random Target Player
77662,99,63,65,Random Target Player
77663,90,66,60,Spaced Random Player
77664,99,48,41,Spaced Random Player
77665,96,59,59,Tie
77666,99,95,36,Spaced Random Player
77667,99,46,32,Spaced Random Player
77668,90,78,59,Spaced Random Player
77669,98,62,76,Random Target Player
77670,88,88,49,Spaced Random Player
77671,97,40,61,Random Target Player
77672,99,93,77,Spaced Random Player
77673,99,56,53,Spaced Random Player
77674,95,68,52,Spaced Random Player
77675,99,60,39,Spaced Random Player
77676,97,68,60,Spaced Random Player
77677,100,57,38,Spaced Random Player
77678,100,47,45,Spaced Random Player
77679,97,63,60,Spaced Random Player
77680,80,98,56,Spaced Random Player
77681,97,35,61,Random Target Player
77682,100,53,68,Random Target Player
77683,95,83,50,Spaced Random Player
77684,88,73,65,Spaced Random Player
77685,100,86,41,Spaced Random Player
77686,99,81,62,Spaced Random Player
77687,99,47,52,Random Target Player
77688,92,73,86,Random Target Player
77689,100,63,70,Random Target Player
77690,92,56,58,Random Target Player
77691,85,68,43,Spaced Random Player
77692,99,89,51,Spaced Random Player
77693,89,75,63,Spaced Random Player
77694,95,44,37,Spaced Random Player
77695,89,77,57,Spaced Random Player
77696,98,91,63,Spaced Random Player
77697,99,89,44,Spaced Random Player
77698,98,100,95,Spaced Random Player
77699,90,52,52,Tie
77700,97,59,46,Spaced Random Player
77701,96,61,49,Spaced Random Player
77702,97,55,59,Random Target Player
77703,98,83,53,Spaced Random Player
77704,91,83,84,Random Target Player
77705,93,68,63,Spaced Random Player
77706,98,64,58,Spaced Random Player
77707,92,59,61,Random Target Player
77708,99,69,53,Spaced Random Player
77709,98,42,49,Random Target Player
77710,91,68,65,Spaced Random Player
77711,91,97,59,Spaced Random Player
77712,95,54,61,Random Target Player
77713,96,53,50,Spaced Random Player
77714,99,62,62,Tie
77715,86,78,55,Spaced Random Player
77716,99,64,63,Spaced Random Player
77717,88,50,57,Random Target Player
77718,100,52,58,Random Target Player
77719,96,48,99,Random Target Player
77720,100,62,54,Spaced Random Player
77721,93,66,100,Random Target Player
77722,94,79,57,Spaced Random Player
77723,98,88,87,Spaced Random Player
77724,93,83,53,Spaced Random Player
77725,98,93,48,Spaced Random Player
77726,97,30,48,Random Target Player
77727,99,72,56,Spaced Random Player
77728,100,92,54,Spaced Random Player
77729,95,88,45,Spaced Random Player
77730,94,64,52,Spaced Random Player
77731,98,46,42,Spaced Random Player
77732,93,51,72,Random Target Player
77733,100,56,63,Random Target Player
77734,95,72,36,Spaced Random Player
77735,92,84,73,Spaced Random Player
77736,99,61,66,Random Target Player
77737,99,38,62,Random Target Player
77738,94,77,55,Spaced Random Player
77739,83,98,53,Spaced Random Player
77740,97,60,46,Spaced Random Player
77741,89,72,55,Spaced Random Player
77742,98,37,57,Random Target Player
77743,100,59,54,Spaced Random Player
77744,91,77,66,Spaced Random Player
77745,96,66,53,Spaced Random Player
77746,83,53,55,Random Target Player
77747,95,87,46,Spaced Random Player
77748,98,41,48,Random Target Player
77749,97,44,99,Random Target Player
77750,87,60,93,Random Target Player
77751,97,58,77,Random Target Player
77752,96,68,55,Spaced Random Player
77753,100,83,59,Spaced Random Player
77754,96,93,62,Spaced Random Player
77755,97,31,38,Random Target Player
77756,95,96,52,Spaced Random Player
77757,99,72,90,Random Target Player
77758,100,22,50,Random Target Player
77759,98,81,36,Spaced Random Player
77760,90,66,46,Spaced Random Player
77761,72,83,59,Spaced Random Player
77762,95,97,51,Spaced Random Player
77763,93,62,49,Spaced Random Player
77764,97,77,57,Spaced Random Player
77765,99,62,51,Spaced Random Player
77766,99,86,42,Spaced Random Player
77767,94,48,57,Random Target Player
77768,97,63,99,Random Target Player
77769,94,58,39,Spaced Random Player
77770,100,55,59,Random Target Player
77771,97,66,59,Spaced Random Player
77772,97,54,50,Spaced Random Player
77773,93,99,58,Spaced Random Player
77774,100,66,54,Spaced Random Player
77775,91,78,51,Spaced Random Player
77776,96,60,41,Spaced Random Player
77777,88,52,59,Random Target Player
77778,91,71,50,Spaced Random Player
77779,99,83,63,Spaced Random Player
77780,93,54,60,Random Target Player
77781,96,65,42,Spaced Random Player
77782,93,47,50,Random Target Player
77783,100,74,60,Spaced Random Player
77784,100,76,64,Spaced Random Player
77785,96,58,61,Random Target Player
77786,100,95,50,Spaced Random Player
77787,95,52,44,Spaced Random Player
77788,98,65,41,Spaced Random Player
77789,100,56,98,Random Target Player
77790,95,60,61,Random Target Player
77791,98,62,52,Spaced Random Player
77792,98,71,48,Spaced Random Player
77793,96,87,63,Spaced Random Player
77794,99,50,54,Random Target Player
77795,98,70,54,Spaced Random Player
77796,91,69,52,Spaced Random Player
77797,90,87,59,Spaced Random Player
77798,88,76,44,Spaced Random Player
77799,95,76,60,Spaced Random Player
77800,92,51,41,Spaced Random Player
77801,99,97,57,Spaced Random Player
77802,99,86,88,Random Target Player
77803,93,41,50,Random Target Player
77804,98,66,59,Spaced Random Player
77805,90,68,35,Spaced Random Player
77806,98,91,86,Spaced Random Player
77807,93,58,71,Random Target Player
77808,94,80,52,Spaced Random Player
77809,90,45,56,Random Target Player
77810,94,81,61,Spaced Random Player
77811,96,48,57,Random Target Player
77812,100,46,59,Random Target Player
77813,100,60,50,Spaced Random Player
77814,86,34,55,Random Target Player
77815,85,88,65,Spaced Random Player
77816,98,80,47,Spaced Random Player
77817,96,71,40,Spaced Random Player
77818,96,45,61,Random Target Player
77819,90,60,84,Random Target Player
77820,91,45,59,Random Target Player
77821,94,69,59,Spaced Random Player
77822,100,67,44,Spaced Random Player
77823,97,84,38,Spaced Random Player
77824,89,55,53,Spaced Random Player
77825,95,87,53,Spaced Random Player
77826,92,47,58,Random Target Player
77827,98,55,54,Spaced Random Player
77828,87,82,47,Spaced Random Player
77829,98,80,57,Spaced Random Player
77830,90,55,46,Spaced Random Player
77831,91,69,46,Spaced Random Player
77832,95,92,60,Spaced Random Player
77833,98,74,45,Spaced Random Player
77834,94,41,31,Spaced Random Player
77835,100,43,60,Random Target Player
77836,91,60,63,Random Target Player
77837,92,58,58,Tie
77838,97,45,55,Random Target Player
77839,99,65,87,Random Target Player
77840,99,46,50,Random Target Player
77841,93,60,51,Spaced Random Player
77842,100,56,46,Spaced Random Player
77843,86,82,64,Spaced Random Player
77844,98,63,60,Spaced Random Player
77845,96,60,52,Spaced Random Player
77846,95,73,63,Spaced Random Player
77847,92,70,39,Spaced Random Player
77848,100,80,58,Spaced Random Player
77849,93,62,61,Spaced Random Player
77850,100,61,56,Spaced Random Player
77851,94,54,57,Random Target Player
77852,90,59,58,Spaced Random Player
77853,100,48,58,Random Target Player
77854,95,96,59,Spaced Random Player
77855,96,55,52,Spaced Random Player
77856,93,82,44,Spaced Random Player
77857,84,83,67,Spaced Random Player
77858,95,43,58,Random Target Player
77859,91,63,52,Spaced Random Player
77860,96,78,96,Random Target Player
77861,99,57,47,Spaced Random Player
77862,89,78,41,Spaced Random Player
77863,100,51,57,Random Target Player
77864,96,70,55,Spaced Random Player
77865,92,81,97,Random Target Player
77866,98,47,83,Random Target Player
77867,95,72,52,Spaced Random Player
77868,100,65,56,Spaced Random Player
77869,97,48,42,Spaced Random Player
77870,96,54,54,Tie
77871,100,75,68,Spaced Random Player
77872,92,71,60,Spaced Random Player
77873,100,74,49,Spaced Random Player
77874,98,56,58,Random Target Player
77875,99,69,97,Random Target Player
77876,100,90,48,Spaced Random Player
77877,93,70,57,Spaced Random Player
77878,98,47,59,Random Target Player
77879,91,60,77,Random Target Player
77880,87,85,36,Spaced Random Player
77881,100,61,60,Spaced Random Player
77882,92,79,63,Spaced Random Player
77883,93,61,60,Spaced Random Player
77884,97,69,64,Spaced Random Player
77885,98,62,64,Random Target Player
77886,92,44,57,Random Target Player
77887,97,58,60,Random Target Player
77888,100,81,50,Spaced Random Player
77889,98,76,27,Spaced Random Player
77890,87,76,59,Spaced Random Player
77891,94,56,49,Spaced Random Player
77892,97,61,46,Spaced Random Player
77893,98,59,46,Spaced Random Player
77894,99,67,62,Spaced Random Player
77895,98,48,61,Random Target Player
77896,96,79,54,Spaced Random Player
77897,96,58,43,Spaced Random Player
77898,86,58,54,Spaced Random Player
77899,100,57,46,Spaced Random Player
77900,95,61,56,Spaced Random Player
77901,77,85,56,Spaced Random Player
77902,95,44,60,Random Target Player
77903,83,56,67,Random Target Player
77904,100,55,89,Random Target Player
77905,100,67,60,Spaced Random Player
77906,95,77,89,Random Target Player
77907,86,50,60,Random Target Player
77908,97,97,60,Spaced Random Player
77909,100,98,95,Spaced Random Player
77910,96,71,46,Spaced Random Player
77911,98,61,49,Spaced Random Player
77912,96,65,60,Spaced Random Player
77913,99,67,64,Spaced Random Player
77914,99,66,59,Spaced Random Player
77915,92,49,59,Random Target Player
77916,88,69,58,Spaced Random Player
77917,100,42,64,Random Target Player
77918,98,57,58,Random Target Player
77919,100,66,55,Spaced Random Player
77920,95,77,94,Random Target Player
77921,96,77,58,Spaced Random Player
77922,92,98,55,Spaced Random Player
77923,97,59,92,Random Target Player
77924,96,58,98,Random Target Player
77925,99,66,58,Spaced Random Player
77926,100,57,55,Spaced Random Player
77927,98,48,55,Random Target Player
77928,91,57,60,Random Target Player
77929,100,62,60,Spaced Random Player
77930,95,71,56,Spaced Random Player
77931,95,81,55,Spaced Random Player
